commodity,commodity_type,price,market,state,district,date
Coffee,Groceries,196.41,Local Market,National Average,All,2025-04-14
Coffee,Groceries,162.22,Wholesale Market,National Average,All,2025-04-14
Coffee,Groceries,180.05,Government Market,National Average,All,2025-04-14
Milk,Groceries,66.24,Local Market,National Average,All,2025-06-12
Milk,Groceries,54.76,Wholesale Market,National Average,All,2025-06-12
Milk,Groceries,60.52,Government Market,National Average,All,2025-06-12
Milk,Groceries,65.98,Local Market,National Average,All,2025-06-11
Milk,Groceries,54.95,Wholesale Market,National Average,All,2025-06-11
Milk,Groceries,60.33,Government Market,National Average,All,2025-06-11
Milk,Groceries,73.23,Local Market,National Average,All,2025-06-10
Milk,Groceries,58.81,Wholesale Market,National Average,All,2025-06-10
Milk,Groceries,65.57,Government Market,National Average,All,2025-06-10
Milk,Groceries,67.93,Local Market,National Average,All,2025-06-09
Milk,Groceries,55.7,Wholesale Market,National Average,All,2025-06-09
Milk,Groceries,61.52,Government Market,National Average,All,2025-06-09
Milk,Groceries,71.8,Local Market,National Average,All,2025-06-08
Milk,Groceries,57.08,Wholesale Market,National Average,All,2025-06-08
Milk,Groceries,64.9,Government Market,National Average,All,2025-06-08
Milk,Groceries,70.35,Local Market,National Average,All,2025-06-07
Milk,Groceries,57.37,Wholesale Market,National Average,All,2025-06-07
Milk,Groceries,63.71,Government Market,National Average,All,2025-06-07
Milk,Groceries,74.38,Local Market,National Average,All,2025-06-06
Milk,Groceries,61.67,Wholesale Market,National Average,All,2025-06-06
Milk,Groceries,68.26,Government Market,National Average,All,2025-06-06
Milk,Groceries,74.82,Local Market,National Average,All,2025-06-05
Milk,Groceries,59.86,Wholesale Market,National Average,All,2025-06-05
Milk,Groceries,66.52,Government Market,National Average,All,2025-06-05
Milk,Groceries,74.29,Local Market,National Average,All,2025-06-04
Milk,Groceries,60.34,Wholesale Market,National Average,All,2025-06-04
Milk,Groceries,67.11,Government Market,National Average,All,2025-06-04
Milk,Groceries,74.0,Local Market,National Average,All,2025-06-03
Milk,Groceries,60.79,Wholesale Market,National Average,All,2025-06-03
Milk,Groceries,66.86,Government Market,National Average,All,2025-06-03
Milk,Groceries,71.19,Local Market,National Average,All,2025-06-02
Milk,Groceries,59.59,Wholesale Market,National Average,All,2025-06-02
Milk,Groceries,65.29,Government Market,National Average,All,2025-06-02
Milk,Groceries,70.83,Local Market,National Average,All,2025-06-01
Milk,Groceries,59.33,Wholesale Market,National Average,All,2025-06-01
Milk,Groceries,65.2,Government Market,National Average,All,2025-06-01
Milk,Groceries,69.4,Local Market,National Average,All,2025-05-31
Milk,Groceries,56.16,Wholesale Market,National Average,All,2025-05-31
Milk,Groceries,62.27,Government Market,National Average,All,2025-05-31
Milk,Groceries,71.99,Local Market,National Average,All,2025-05-30
Milk,Groceries,58.55,Wholesale Market,National Average,All,2025-05-30
Milk,Groceries,64.89,Government Market,National Average,All,2025-05-30
Milk,Groceries,68.32,Local Market,National Average,All,2025-05-29
Milk,Groceries,55.39,Wholesale Market,National Average,All,2025-05-29
Milk,Groceries,63.09,Government Market,National Average,All,2025-05-29
Milk,Groceries,70.66,Local Market,National Average,All,2025-05-28
Milk,Groceries,56.64,Wholesale Market,National Average,All,2025-05-28
Milk,Groceries,64.1,Government Market,National Average,All,2025-05-28
Milk,Groceries,69.68,Local Market,National Average,All,2025-05-27
Milk,Groceries,56.92,Wholesale Market,National Average,All,2025-05-27
Milk,Groceries,63.89,Government Market,National Average,All,2025-05-27
Milk,Groceries,68.4,Local Market,National Average,All,2025-05-26
Milk,Groceries,54.99,Wholesale Market,National Average,All,2025-05-26
Milk,Groceries,62.47,Government Market,National Average,All,2025-05-26
Milk,Groceries,62.02,Local Market,National Average,All,2025-05-25
Milk,Groceries,51.72,Wholesale Market,National Average,All,2025-05-25
Milk,Groceries,56.35,Government Market,National Average,All,2025-05-25
Milk,Groceries,64.36,Local Market,National Average,All,2025-05-24
Milk,Groceries,53.43,Wholesale Market,National Average,All,2025-05-24
Milk,Groceries,59.02,Government Market,National Average,All,2025-05-24
Milk,Groceries,61.94,Local Market,National Average,All,2025-05-23
Milk,Groceries,50.68,Wholesale Market,National Average,All,2025-05-23
Milk,Groceries,56.02,Government Market,National Average,All,2025-05-23
Milk,Groceries,62.67,Local Market,National Average,All,2025-05-22
Milk,Groceries,50.63,Wholesale Market,National Average,All,2025-05-22
Milk,Groceries,56.5,Government Market,National Average,All,2025-05-22
Milk,Groceries,65.32,Local Market,National Average,All,2025-05-21
Milk,Groceries,52.56,Wholesale Market,National Average,All,2025-05-21
Milk,Groceries,59.47,Government Market,National Average,All,2025-05-21
Milk,Groceries,61.33,Local Market,National Average,All,2025-05-20
Milk,Groceries,50.65,Wholesale Market,National Average,All,2025-05-20
Milk,Groceries,56.43,Government Market,National Average,All,2025-05-20
Milk,Groceries,64.65,Local Market,National Average,All,2025-05-19
Milk,Groceries,52.79,Wholesale Market,National Average,All,2025-05-19
Milk,Groceries,58.14,Government Market,National Average,All,2025-05-19
Milk,Groceries,64.82,Local Market,National Average,All,2025-05-18
Milk,Groceries,51.48,Wholesale Market,National Average,All,2025-05-18
Milk,Groceries,57.16,Government Market,National Average,All,2025-05-18
Milk,Groceries,65.83,Local Market,National Average,All,2025-05-17
Milk,Groceries,53.41,Wholesale Market,National Average,All,2025-05-17
Milk,Groceries,60.12,Government Market,National Average,All,2025-05-17
Milk,Groceries,69.04,Local Market,National Average,All,2025-05-16
Milk,Groceries,55.29,Wholesale Market,National Average,All,2025-05-16
Milk,Groceries,61.88,Government Market,National Average,All,2025-05-16
Milk,Groceries,67.5,Local Market,National Average,All,2025-05-15
Milk,Groceries,56.14,Wholesale Market,National Average,All,2025-05-15
Milk,Groceries,62.15,Government Market,National Average,All,2025-05-15
Milk,Groceries,71.89,Local Market,National Average,All,2025-05-14
Milk,Groceries,58.07,Wholesale Market,National Average,All,2025-05-14
Milk,Groceries,63.86,Government Market,National Average,All,2025-05-14
Milk,Groceries,70.16,Local Market,National Average,All,2025-05-13
Milk,Groceries,57.65,Wholesale Market,National Average,All,2025-05-13
Milk,Groceries,64.08,Government Market,National Average,All,2025-05-13
Milk,Groceries,72.71,Local Market,National Average,All,2025-05-12
Milk,Groceries,59.58,Wholesale Market,National Average,All,2025-05-12
Milk,Groceries,67.18,Government Market,National Average,All,2025-05-12
Milk,Groceries,72.26,Local Market,National Average,All,2025-05-11
Milk,Groceries,60.62,Wholesale Market,National Average,All,2025-05-11
Milk,Groceries,67.63,Government Market,National Average,All,2025-05-11
Milk,Groceries,77.21,Local Market,National Average,All,2025-05-10
Milk,Groceries,62.17,Wholesale Market,National Average,All,2025-05-10
Milk,Groceries,69.43,Government Market,National Average,All,2025-05-10
Milk,Groceries,76.22,Local Market,National Average,All,2025-05-09
Milk,Groceries,61.22,Wholesale Market,National Average,All,2025-05-09
Milk,Groceries,70.17,Government Market,National Average,All,2025-05-09
Milk,Groceries,76.4,Local Market,National Average,All,2025-05-08
Milk,Groceries,62.85,Wholesale Market,National Average,All,2025-05-08
Milk,Groceries,70.11,Government Market,National Average,All,2025-05-08
Milk,Groceries,77.92,Local Market,National Average,All,2025-05-07
Milk,Groceries,62.59,Wholesale Market,National Average,All,2025-05-07
Milk,Groceries,68.69,Government Market,National Average,All,2025-05-07
Milk,Groceries,77.96,Local Market,National Average,All,2025-05-06
Milk,Groceries,64.84,Wholesale Market,National Average,All,2025-05-06
Milk,Groceries,70.61,Government Market,National Average,All,2025-05-06
Milk,Groceries,78.95,Local Market,National Average,All,2025-05-05
Milk,Groceries,66.45,Wholesale Market,National Average,All,2025-05-05
Milk,Groceries,72.57,Government Market,National Average,All,2025-05-05
Milk,Groceries,79.74,Local Market,National Average,All,2025-05-04
Milk,Groceries,65.6,Wholesale Market,National Average,All,2025-05-04
Milk,Groceries,72.44,Government Market,National Average,All,2025-05-04
Milk,Groceries,75.36,Local Market,National Average,All,2025-05-03
Milk,Groceries,62.0,Wholesale Market,National Average,All,2025-05-03
Milk,Groceries,69.76,Government Market,National Average,All,2025-05-03
Milk,Groceries,76.16,Local Market,National Average,All,2025-05-02
Milk,Groceries,63.47,Wholesale Market,National Average,All,2025-05-02
Milk,Groceries,70.28,Government Market,National Average,All,2025-05-02
Milk,Groceries,75.81,Local Market,National Average,All,2025-05-01
Milk,Groceries,62.76,Wholesale Market,National Average,All,2025-05-01
Milk,Groceries,68.95,Government Market,National Average,All,2025-05-01
Milk,Groceries,75.32,Local Market,National Average,All,2025-04-30
Milk,Groceries,62.18,Wholesale Market,National Average,All,2025-04-30
Milk,Groceries,69.24,Government Market,National Average,All,2025-04-30
Milk,Groceries,75.35,Local Market,National Average,All,2025-04-29
Milk,Groceries,61.81,Wholesale Market,National Average,All,2025-04-29
Milk,Groceries,69.44,Government Market,National Average,All,2025-04-29
Milk,Groceries,71.42,Local Market,National Average,All,2025-04-28
Milk,Groceries,59.64,Wholesale Market,National Average,All,2025-04-28
Milk,Groceries,66.19,Government Market,National Average,All,2025-04-28
Milk,Groceries,71.65,Local Market,National Average,All,2025-04-27
Milk,Groceries,57.64,Wholesale Market,National Average,All,2025-04-27
Milk,Groceries,64.47,Government Market,National Average,All,2025-04-27
Milk,Groceries,69.62,Local Market,National Average,All,2025-04-26
Milk,Groceries,57.21,Wholesale Market,National Average,All,2025-04-26
Milk,Groceries,64.0,Government Market,National Average,All,2025-04-26
Milk,Groceries,69.91,Local Market,National Average,All,2025-04-25
Milk,Groceries,57.63,Wholesale Market,National Average,All,2025-04-25
Milk,Groceries,64.34,Government Market,National Average,All,2025-04-25
Milk,Groceries,67.62,Local Market,National Average,All,2025-04-24
Milk,Groceries,55.27,Wholesale Market,National Average,All,2025-04-24
Milk,Groceries,62.15,Government Market,National Average,All,2025-04-24
Milk,Groceries,69.11,Local Market,National Average,All,2025-04-23
Milk,Groceries,56.64,Wholesale Market,National Average,All,2025-04-23
Milk,Groceries,63.14,Government Market,National Average,All,2025-04-23
Milk,Groceries,67.9,Local Market,National Average,All,2025-04-22
Milk,Groceries,54.62,Wholesale Market,National Average,All,2025-04-22
Milk,Groceries,60.57,Government Market,National Average,All,2025-04-22
Milk,Groceries,66.47,Local Market,National Average,All,2025-04-21
Milk,Groceries,54.53,Wholesale Market,National Average,All,2025-04-21
Milk,Groceries,60.48,Government Market,National Average,All,2025-04-21
Milk,Groceries,68.69,Local Market,National Average,All,2025-04-20
Milk,Groceries,55.93,Wholesale Market,National Average,All,2025-04-20
Milk,Groceries,62.08,Government Market,National Average,All,2025-04-20
Milk,Groceries,67.14,Local Market,National Average,All,2025-04-19
Milk,Groceries,55.92,Wholesale Market,National Average,All,2025-04-19
Milk,Groceries,61.38,Government Market,National Average,All,2025-04-19
Milk,Groceries,71.87,Local Market,National Average,All,2025-04-18
Milk,Groceries,57.77,Wholesale Market,National Average,All,2025-04-18
Milk,Groceries,64.39,Government Market,National Average,All,2025-04-18
Milk,Groceries,73.86,Local Market,National Average,All,2025-04-17
Milk,Groceries,59.35,Wholesale Market,National Average,All,2025-04-17
Milk,Groceries,65.86,Government Market,National Average,All,2025-04-17
Milk,Groceries,72.66,Local Market,National Average,All,2025-04-16
Milk,Groceries,57.96,Wholesale Market,National Average,All,2025-04-16
Milk,Groceries,65.21,Government Market,National Average,All,2025-04-16
Milk,Groceries,74.42,Local Market,National Average,All,2025-04-15
Milk,Groceries,61.43,Wholesale Market,National Average,All,2025-04-15
Milk,Groceries,67.43,Government Market,National Average,All,2025-04-15
Milk,Groceries,75.98,Local Market,National Average,All,2025-04-14
Milk,Groceries,63.78,Wholesale Market,National Average,All,2025-04-14
Milk,Groceries,69.03,Government Market,National Average,All,2025-04-14
Butter,Groceries,565.25,Local Market,National Average,All,2025-06-12
Butter,Groceries,466.95,Wholesale Market,National Average,All,2025-06-12
Butter,Groceries,514.69,Government Market,National Average,All,2025-06-12
Butter,Groceries,569.22,Local Market,National Average,All,2025-06-11
Butter,Groceries,456.25,Wholesale Market,National Average,All,2025-06-11
Butter,Groceries,501.68,Government Market,National Average,All,2025-06-11
Butter,Groceries,577.58,Local Market,National Average,All,2025-06-10
Butter,Groceries,477.11,Wholesale Market,National Average,All,2025-06-10
Butter,Groceries,539.37,Government Market,National Average,All,2025-06-10
Butter,Groceries,575.66,Local Market,National Average,All,2025-06-09
Butter,Groceries,464.5,Wholesale Market,National Average,All,2025-06-09
Butter,Groceries,523.72,Government Market,National Average,All,2025-06-09
Butter,Groceries,592.78,Local Market,National Average,All,2025-06-08
Butter,Groceries,473.98,Wholesale Market,National Average,All,2025-06-08
Butter,Groceries,536.21,Government Market,National Average,All,2025-06-08
Butter,Groceries,590.25,Local Market,National Average,All,2025-06-07
Butter,Groceries,474.42,Wholesale Market,National Average,All,2025-06-07
Butter,Groceries,533.26,Government Market,National Average,All,2025-06-07
Butter,Groceries,575.96,Local Market,National Average,All,2025-06-06
Butter,Groceries,475.52,Wholesale Market,National Average,All,2025-06-06
Butter,Groceries,532.5,Government Market,National Average,All,2025-06-06
Butter,Groceries,577.7,Local Market,National Average,All,2025-06-05
Butter,Groceries,477.18,Wholesale Market,National Average,All,2025-06-05
Butter,Groceries,520.07,Government Market,National Average,All,2025-06-05
Butter,Groceries,597.36,Local Market,National Average,All,2025-06-04
Butter,Groceries,491.28,Wholesale Market,National Average,All,2025-06-04
